id,year,age,race,sex,educ,partyid,relactiv,abany,abdefect,abnomore,abhlth,abpoor,abrape,absingle
5384,1975,27,White,Male,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
5385,1975,51,White,Female,12,Strong Democrat,NA,NA,1,1,1,0,1,1
5386,1975,70,White,Female,6,Not Str Republican,NA,NA,1,1,1,1,1,1
5387,1975,22,White,Male,12,Not Str Democrat,NA,NA,1,0,1,1,1,0
5388,1975,20,White,Female,11,"Ind,Near Dem",NA,NA,1,0,1,1,1,0
5389,1975,25,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
5390,1975,50,White,Female,3,Independent,NA,NA,1,0,1,0,NA,NA
5391,1975,38,White,Male,12,Independent,NA,NA,0,0,0,0,0,0
5392,1975,44,White,Female,10,Not Str Republican,NA,NA,1,0,1,1,1,0
5393,1975,73,White,Female,8,Not Str Democrat,NA,NA,1,0,1,NA,1,0
5394,1975,65,White,Male,8,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
5395,1975,57,White,Female,8,Strong Republican,NA,NA,1,0,1,1,1,1
5396,1975,69,White,Male,8,"Ind,Near Dem",NA,NA,1,0,1,NA,1,NA
5397,1975,34,White,Female,12,Independent,NA,NA,1,0,1,0,1,0
5398,1975,43,White,Male,12,Not Str Democrat,NA,NA,0,0,1,0,0,0
5399,1975,40,White,Female,12,"Ind,Near Dem",NA,NA,0,0,0,0,0,0
5400,1975,30,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5401,1975,19,White,Male,12,Independent,NA,NA,0,0,0,0,1,0
5402,1975,73,White,Male,6,Independent,NA,NA,0,0,0,0,1,0
5403,1975,66,White,Male,7,Strong Democrat,NA,NA,1,1,1,1,1,1
5404,1975,81,White,Female,8,Not Str Republican,NA,NA,1,0,1,0,1,0
5405,1975,24,White,Female,16,Not Str Democrat,NA,NA,1,0,1,0,0,0
5406,1975,35,White,Male,17,Strong Democrat,NA,NA,1,1,1,1,1,1
5407,1975,38,White,Female,10,"Ind,Near Rep",NA,NA,1,0,1,0,NA,0
5408,1975,71,White,Female,12,Strong Democrat,NA,NA,1,0,1,0,1,0
5409,1975,45,White,Female,12,Strong Republican,NA,NA,1,0,1,0,1,0
5410,1975,57,White,Male,8,"Ind,Near Dem",NA,NA,0,0,1,0,NA,0
5411,1975,22,White,Male,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,0
5412,1975,26,White,Female,10,"Ind,Near Dem",NA,NA,1,0,1,0,0,0
5413,1975,37,White,Male,12,Independent,NA,NA,1,0,1,0,NA,NA
5414,1975,34,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5415,1975,42,White,Male,14,"Ind,Near Rep",NA,NA,1,1,1,1,1,0
5416,1975,33,White,Male,14,NA,NA,NA,1,0,1,0,1,0
5417,1975,62,White,Male,6,Independent,NA,NA,1,1,1,1,1,1
5418,1975,56,White,Male,12,Independent,NA,NA,1,1,1,1,1,1
5419,1975,26,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,0,0
5420,1975,64,White,Female,8,Independent,NA,NA,1,0,1,1,1,0
5421,1975,33,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
5422,1975,23,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
5423,1975,44,White,Male,12,Not Str Democrat,NA,NA,0,0,0,0,0,0
5424,1975,40,White,Female,12,Independent,NA,NA,0,0,1,0,1,0
5425,1975,49,White,Female,8,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
5426,1975,35,White,Male,20,Not Str Republican,NA,NA,0,0,1,0,0,0
5427,1975,53,White,Female,12,Strong Democrat,NA,NA,1,0,1,1,1,0
5428,1975,27,White,Female,11,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
5429,1975,48,White,Male,12,Strong Democrat,NA,NA,1,0,1,0,0,0
5430,1975,45,White,Male,18,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
5431,1975,25,White,Male,13,"Ind,Near Dem",NA,NA,1,0,1,1,1,1
5432,1975,26,White,Female,12,Independent,NA,NA,1,0,1,0,0,0
5433,1975,62,White,Female,8,Strong Democrat,NA,NA,1,0,1,1,1,0
5434,1975,35,White,Male,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5435,1975,61,White,Male,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
5436,1975,63,White,Male,3,Strong Democrat,NA,NA,1,1,1,0,0,0
5437,1975,61,White,Female,8,Not Str Republican,NA,NA,1,0,1,0,1,0
5438,1975,28,White,Female,14,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5439,1975,65,White,Male,12,Strong Republican,NA,NA,1,1,1,NA,1,1
5440,1975,66,White,Male,10,Not Str Democrat,NA,NA,1,1,1,1,1,1
5441,1975,29,White,Male,14,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5442,1975,43,White,Female,18,Not Str Republican,NA,NA,1,1,1,1,1,1
5443,1975,46,White,Female,16,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5444,1975,42,White,Male,15,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5445,1975,24,White,Male,16,Not Str Democrat,NA,NA,1,1,1,1,1,1
5446,1975,58,White,Female,12,Strong Republican,NA,NA,0,0,0,0,0,0
5447,1975,51,White,Male,19,Not Str Democrat,NA,NA,1,1,1,0,1,1
5448,1975,46,White,Female,16,Not Str Democrat,NA,NA,1,1,1,1,1,1
5449,1975,24,White,Female,16,Not Str Republican,NA,NA,NA,0,1,0,1,0
5450,1975,53,White,Female,12,Independent,NA,NA,1,1,1,1,1,1
5451,1975,19,White,Male,14,Strong Democrat,NA,NA,1,1,1,1,1,1
5452,1975,66,White,Female,8,Strong Democrat,NA,NA,1,1,1,1,1,1
5453,1975,18,White,Female,10,Not Str Democrat,NA,NA,1,1,1,1,1,1
5454,1975,70,White,Male,12,Strong Democrat,NA,NA,1,0,1,0,1,0
5455,1975,26,White,Male,11,"Ind,Near Rep",NA,NA,0,0,0,0,0,0
5456,1975,55,White,Male,1,Strong Democrat,NA,NA,1,0,1,0,1,0
5457,1975,22,Black,Female,11,Not Str Republican,NA,NA,1,0,1,0,1,0
5458,1975,61,White,Female,20,Strong Democrat,NA,NA,0,0,0,0,0,0
5459,1975,47,Black,Male,5,Strong Democrat,NA,NA,0,0,1,0,0,0
5460,1975,50,Black,Female,14,Not Str Republican,NA,NA,0,0,0,0,0,0
5461,1975,21,Black,Male,13,Strong Democrat,NA,NA,NA,0,1,NA,NA,NA
5462,1975,29,White,Female,11,"Ind,Near Dem",NA,NA,0,0,0,0,0,0
5463,1975,63,White,Male,9,Strong Democrat,NA,NA,0,0,1,1,1,0
5464,1975,22,White,Male,12,Independent,NA,NA,1,1,1,1,1,1
5465,1975,52,White,Male,12,Strong Democrat,NA,NA,0,0,1,0,1,0
5466,1975,44,White,Female,11,Independent,NA,NA,1,0,0,0,1,0
5467,1975,22,White,Male,14,Not Str Republican,NA,NA,1,1,1,1,1,1
5468,1975,77,White,Female,14,Independent,NA,NA,1,1,1,1,1,1
5469,1975,27,White,Female,14,Independent,NA,NA,1,1,1,0,1,0
5470,1975,25,White,Female,16,Not Str Republican,NA,NA,1,1,1,1,1,1
5471,1975,89,White,Male,8,Strong Republican,NA,NA,1,1,1,1,1,1
5472,1975,38,White,Female,16,Not Str Republican,NA,NA,1,0,1,1,1,0
5473,1975,41,White,Male,13,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
5474,1975,78,White,Female,8,Strong Democrat,NA,NA,1,0,1,0,1,0
5475,1975,28,White,Female,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5476,1975,32,White,Male,13,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
5477,1975,74,White,Male,12,Not Str Republican,NA,NA,1,0,0,0,NA,0
5478,1975,57,White,Male,11,Strong Democrat,NA,NA,0,0,1,0,1,0
5479,1975,62,White,Male,10,"Ind,Near Rep",NA,NA,1,NA,1,NA,1,NA
5480,1975,36,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5481,1975,34,White,Female,13,Not Str Democrat,NA,NA,NA,0,1,0,0,0
5482,1975,58,White,Female,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5483,1975,70,White,Male,13,Strong Republican,NA,NA,NA,NA,NA,NA,NA,NA
5484,1975,53,White,Female,13,Not Str Republican,NA,NA,1,0,1,0,1,0
5485,1975,81,White,Male,10,Strong Republican,NA,NA,1,1,1,1,1,1
5486,1975,27,White,Male,16,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5487,1975,19,White,Female,11,Not Str Democrat,NA,NA,1,1,1,1,1,1
5488,1975,32,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5489,1975,18,White,Male,11,"Ind,Near Dem",NA,NA,0,0,1,0,1,0
5490,1975,55,White,Male,19,Strong Republican,NA,NA,1,1,1,1,1,1
5491,1975,57,White,Female,12,Not Str Democrat,NA,NA,0,0,0,0,0,0
5492,1975,67,White,Female,10,Not Str Republican,NA,NA,1,0,1,0,1,0
5493,1975,54,White,Female,17,Not Str Republican,NA,NA,1,0,1,1,1,1
5494,1975,77,White,Male,7,"Ind,Near Dem",NA,NA,1,0,1,0,1,NA
5495,1975,46,White,Male,14,Independent,NA,NA,0,0,1,0,0,0
5496,1975,85,White,Male,6,Not Str Republican,NA,NA,1,0,1,NA,1,0
5497,1975,62,White,Female,9,Strong Democrat,NA,NA,0,0,1,1,1,0
5498,1975,46,White,Male,8,Not Str Democrat,NA,NA,1,1,1,0,1,1
5499,1975,23,White,Male,14,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5500,1975,33,White,Female,18,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5501,1975,47,White,Male,8,Strong Democrat,NA,NA,1,0,1,0,1,0
5502,1975,20,White,Female,14,Strong Democrat,NA,NA,1,1,1,1,1,1
5503,1975,68,White,Male,10,Strong Democrat,NA,NA,1,1,1,1,1,1
5504,1975,34,White,Female,12,Strong Democrat,NA,NA,1,0,1,0,1,0
5505,1975,33,Black,Male,11,"Ind,Near Rep",NA,NA,1,1,0,1,1,1
5506,1975,40,White,Female,8,Independent,NA,NA,0,0,1,0,0,0
5507,1975,30,White,Female,11,"Ind,Near Rep",NA,NA,1,0,1,0,0,1
5508,1975,41,White,Male,12,Strong Democrat,NA,NA,1,1,1,1,1,1
5509,1975,27,White,Male,16,Not Str Democrat,NA,NA,1,0,1,0,1,0
5510,1975,79,White,Male,9,Independent,NA,NA,1,0,1,0,NA,NA
5511,1975,31,White,Female,12,Strong Democrat,NA,NA,1,1,1,0,1,0
5512,1975,27,White,Male,16,Independent,NA,NA,1,0,1,0,1,1
5513,1975,28,White,Female,10,Not Str Democrat,NA,NA,1,0,1,0,1,0
5514,1975,40,White,Male,12,Independent,NA,NA,1,1,1,1,1,1
5515,1975,54,White,Female,12,Strong Democrat,NA,NA,1,NA,1,1,1,1
5516,1975,19,White,Female,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
5517,1975,25,White,Male,10,Independent,NA,NA,1,1,1,0,1,0
5518,1975,41,White,Female,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5519,1975,61,White,Male,11,"Ind,Near Rep",NA,NA,0,0,1,0,0,0
5520,1975,33,White,Female,13,Not Str Republican,NA,NA,1,1,1,1,1,1
5521,1975,19,White,Female,11,Not Str Republican,NA,NA,1,1,1,1,1,1
5522,1975,62,Black,Female,8,Strong Democrat,NA,NA,1,0,1,0,1,0
5523,1975,36,Black,Male,14,NA,NA,NA,1,0,1,0,1,0
5524,1975,80,Black,Male,5,"Ind,Near Dem",NA,NA,0,0,0,0,0,0
5525,1975,22,Black,Male,12,Strong Democrat,NA,NA,1,0,1,0,1,0
5526,1975,21,Black,Female,12,Not Str Democrat,NA,NA,0,0,0,0,0,0
5527,1975,20,White,Female,9,Independent,NA,NA,1,1,1,1,1,1
5528,1975,24,White,Male,12,"Ind,Near Dem",NA,NA,1,0,1,1,1,0
5529,1975,36,White,Male,12,Not Str Democrat,NA,NA,0,0,0,0,1,0
5530,1975,18,White,Female,10,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
5531,1975,29,White,Male,9,Independent,NA,NA,1,0,1,0,1,0
5532,1975,60,White,Male,5,Not Str Democrat,NA,NA,0,0,1,0,NA,0
5533,1975,40,White,Female,13,Strong Republican,NA,NA,1,NA,1,1,1,1
5534,1975,48,White,Female,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5535,1975,39,White,Male,13,Not Str Democrat,NA,NA,1,1,1,1,1,1
5536,1975,19,White,Male,12,Strong Democrat,NA,NA,1,1,1,1,1,1
5537,1975,24,White,Female,16,Not Str Republican,NA,NA,1,1,1,1,1,1
5538,1975,19,White,Female,11,Independent,NA,NA,0,0,1,0,1,0
5539,1975,24,White,Male,16,Not Str Democrat,NA,NA,1,1,1,1,1,1
5540,1975,41,White,Male,12,Not Str Democrat,NA,NA,NA,0,1,0,0,0
5541,1975,20,White,Male,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5542,1975,69,White,Male,10,Strong Democrat,NA,NA,1,1,1,1,1,1
5543,1975,57,White,Female,12,Not Str Democrat,NA,NA,1,0,NA,0,0,0
5544,1975,41,White,Male,14,Not Str Democrat,NA,NA,1,0,1,0,1,0
5545,1975,42,White,Female,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5546,1975,68,White,Female,12,Strong Democrat,NA,NA,1,1,1,1,1,1
5547,1975,67,White,Male,7,Not Str Republican,NA,NA,1,1,1,1,NA,1
5548,1975,26,White,Female,13,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5549,1975,20,White,Female,12,"Ind,Near Dem",NA,NA,1,0,1,1,1,0
5550,1975,33,Other,Female,16,"Ind,Near Dem",NA,NA,1,0,1,1,1,1
5551,1975,21,White,Male,15,Not Str Democrat,NA,NA,1,0,1,0,0,0
5552,1975,54,White,Female,12,Strong Democrat,NA,NA,1,1,1,1,1,1
5553,1975,84,White,Male,14,Not Str Republican,NA,NA,1,1,1,1,1,1
5554,1975,53,White,Female,17,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5555,1975,21,White,Male,12,Not Str Democrat,NA,NA,1,0,1,0,1,0
5556,1975,59,White,Female,8,Not Str Democrat,NA,NA,1,0,1,0,1,0
5557,1975,46,White,Female,16,Independent,NA,NA,1,1,1,1,1,1
5558,1975,36,White,Male,15,Independent,NA,NA,1,1,1,1,1,1
5559,1975,24,White,Male,14,"Ind,Near Dem",NA,NA,1,0,1,1,1,1
5560,1975,25,White,Female,15,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5561,1975,31,White,Male,12,Strong Democrat,NA,NA,1,1,1,1,1,1
5562,1975,51,White,Male,15,Strong Democrat,NA,NA,1,1,1,1,1,1
5563,1975,19,White,Male,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5564,1975,35,White,Female,9,Not Str Democrat,NA,NA,1,0,1,0,1,0
5565,1975,46,White,Female,16,Strong Democrat,NA,NA,1,1,1,1,1,1
5566,1975,27,White,Female,9,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
5567,1975,68,White,Female,8,"Ind,Near Dem",NA,NA,NA,NA,NA,1,0,0
5568,1975,69,White,Male,6,Strong Democrat,NA,NA,0,0,1,0,1,0
5569,1975,62,White,Female,11,Strong Democrat,NA,NA,1,1,1,1,1,1
5570,1975,53,White,Female,12,Not Str Republican,NA,NA,0,0,0,0,0,0
5571,1975,27,White,Male,13,Strong Democrat,NA,NA,1,0,1,0,1,0
5572,1975,46,White,Female,10,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
5573,1975,77,White,Female,8,Not Str Republican,NA,NA,1,1,1,1,1,0
5574,1975,76,White,Female,7,Strong Democrat,NA,NA,1,0,1,1,1,1
5575,1975,27,White,Male,14,Independent,NA,NA,1,0,1,NA,1,0
5576,1975,66,White,Male,16,Strong Republican,NA,NA,1,1,1,1,0,0
5577,1975,26,White,Female,12,Independent,NA,NA,1,0,1,1,1,0
5578,1975,39,White,Female,10,Independent,NA,NA,1,0,1,NA,1,0
5579,1975,75,White,Male,8,Independent,NA,NA,1,1,1,1,1,0
5580,1975,28,White,Male,12,Independent,NA,NA,1,0,1,0,1,0
5581,1975,63,White,Male,8,Not Str Republican,NA,NA,1,0,1,0,1,0
5582,1975,49,Black,Female,11,Not Str Democrat,NA,NA,0,0,1,0,0,0
5583,1975,45,White,Female,8,Not Str Democrat,NA,NA,0,0,1,0,0,0
5584,1975,31,White,Female,13,Strong Democrat,NA,NA,1,1,1,1,1,1
5585,1975,67,Black,Male,0,Strong Democrat,NA,NA,1,1,1,1,1,1
5586,1975,62,Black,Male,11,Strong Democrat,NA,NA,1,1,1,1,1,1
5587,1975,46,Black,Female,16,Strong Democrat,NA,NA,1,1,1,1,1,1
5588,1975,39,White,Female,12,Not Str Republican,NA,NA,NA,0,1,NA,NA,NA
5589,1975,33,White,Female,10,Not Str Democrat,NA,NA,1,1,1,0,1,NA
5590,1975,49,White,Male,12,Strong Democrat,NA,NA,1,0,1,1,1,0
5591,1975,18,Black,Male,11,"Ind,Near Dem",NA,NA,0,0,1,1,0,0
5592,1975,28,White,Female,16,Independent,NA,NA,1,NA,1,NA,1,1
5593,1975,23,White,Female,12,Independent,NA,NA,1,1,1,1,1,1
5594,1975,23,White,Female,12,Independent,NA,NA,1,1,1,1,1,1
5595,1975,54,White,Male,14,Independent,NA,NA,1,0,1,0,1,0
5596,1975,58,White,Male,12,Not Str Republican,NA,NA,1,0,1,1,1,0
5597,1975,43,White,Female,16,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,1,NA
5598,1975,33,White,Female,17,Not Str Democrat,NA,NA,1,1,1,1,1,1
5599,1975,43,White,Male,16,Strong Democrat,NA,NA,1,1,1,1,1,1
5600,1975,37,White,Male,14,Not Str Republican,NA,NA,1,0,1,0,NA,NA
5601,1975,31,White,Male,14,Independent,NA,NA,1,1,1,1,1,1
5602,1975,73,White,Female,8,Independent,NA,NA,1,0,1,0,1,0
5603,1975,22,White,Female,12,"Ind,Near Dem",NA,NA,1,0,1,0,0,0
5604,1975,33,White,Male,13,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
5605,1975,65,White,Male,12,Strong Democrat,NA,NA,1,0,1,1,1,1
5606,1975,58,White,Male,12,Not Str Republican,NA,NA,1,0,1,1,1,NA
5607,1975,26,Black,Female,13,Not Str Democrat,NA,NA,0,0,1,0,0,0
5608,1975,30,Black,Female,10,Not Str Democrat,NA,NA,1,0,1,1,1,0
5609,1975,33,Black,Male,3,Not Str Democrat,NA,NA,1,0,1,NA,NA,0
5610,1975,70,Black,Male,6,Strong Democrat,NA,NA,1,0,1,0,0,0
5611,1975,64,Black,Female,5,Not Str Democrat,NA,NA,1,0,1,0,0,0
5612,1975,38,White,Female,10,Strong Republican,NA,NA,1,0,1,0,0,0
5613,1975,22,White,Male,13,Not Str Democrat,NA,NA,1,1,1,1,1,1
5614,1975,55,White,Male,12,Not Str Republican,NA,NA,1,1,1,1,1,1
5615,1975,42,White,Male,9,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5616,1975,19,White,Female,11,Strong Democrat,NA,NA,1,0,1,0,1,0
5617,1975,38,White,Female,12,Not Str Republican,NA,NA,1,0,1,0,1,0
5618,1975,49,White,Male,8,"Ind,Near Dem",NA,NA,0,0,1,0,0,0
5619,1975,35,White,Male,12,Not Str Republican,NA,NA,1,0,1,1,1,1
5620,1975,19,White,Female,9,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5621,1975,27,White,Female,12,"Ind,Near Rep",NA,NA,1,0,1,0,1,0
5622,1975,67,White,Male,8,Not Str Republican,NA,NA,1,1,1,1,1,1
5623,1975,43,White,Female,12,Independent,NA,NA,1,0,1,1,1,0
5624,1975,19,White,Female,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5625,1975,49,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5626,1975,27,White,Male,16,"Ind,Near Dem",NA,NA,0,0,1,0,1,0
5627,1975,27,White,Male,16,"Ind,Near Dem",NA,NA,0,0,1,0,0,0
5628,1975,43,White,Female,14,Not Str Democrat,NA,NA,1,1,1,1,1,0
5629,1975,43,White,Female,20,Not Str Democrat,NA,NA,1,0,1,1,1,0
5630,1975,58,White,Female,14,Strong Democrat,NA,NA,1,0,1,1,1,1
5631,1975,43,White,Male,13,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5632,1975,38,White,Male,11,Strong Democrat,NA,NA,1,1,1,1,1,1
5633,1975,40,Black,Female,14,Strong Democrat,NA,NA,1,0,1,0,1,0
5634,1975,28,Black,Male,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5635,1975,50,Black,Female,9,Not Str Democrat,NA,NA,1,0,1,1,0,0
5636,1975,27,White,Female,13,Not Str Democrat,NA,NA,1,1,1,1,1,1
5637,1975,32,White,Female,12,Strong Democrat,NA,NA,1,1,1,1,1,1
5638,1975,42,White,Female,12,Not Str Republican,NA,NA,1,1,1,1,1,1
5639,1975,19,White,Male,12,Not Str Republican,NA,NA,1,0,1,1,1,1
5640,1975,48,White,Male,12,"Ind,Near Rep",NA,NA,1,0,1,1,1,1
5641,1975,38,White,Male,12,"Ind,Near Rep",NA,NA,1,0,1,0,NA,0
5642,1975,33,White,Female,5,Not Str Democrat,NA,NA,1,0,1,0,1,0
5643,1975,34,White,Female,7,Not Str Democrat,NA,NA,1,0,1,1,1,0
5644,1975,34,White,Female,9,Strong Democrat,NA,NA,0,0,0,0,0,0
5645,1975,35,White,Male,11,"Ind,Near Dem",NA,NA,1,0,1,0,0,0
5646,1975,62,White,Male,12,Not Str Democrat,NA,NA,0,0,0,0,0,0
5647,1975,31,White,Male,12,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
5648,1975,62,White,Female,12,Not Str Republican,NA,NA,1,1,1,1,1,1
5649,1975,57,White,Male,12,Not Str Republican,NA,NA,1,0,1,0,1,0
5650,1975,62,White,Male,16,Not Str Democrat,NA,NA,1,1,1,1,1,1
5651,1975,45,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5652,1975,33,White,Female,16,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
5653,1975,63,White,Male,10,"Ind,Near Dem",NA,NA,1,0,1,1,1,1
5654,1975,40,White,Male,13,Independent,NA,NA,1,0,1,1,1,1
5655,1975,67,White,Female,12,"Ind,Near Rep",NA,NA,0,0,0,0,NA,0
5656,1975,27,White,Male,16,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5657,1975,21,White,Female,12,"Ind,Near Dem",NA,NA,1,0,1,0,1,0
5658,1975,25,White,Male,18,Not Str Democrat,NA,NA,1,1,1,1,1,1
5659,1975,47,White,Male,13,Independent,NA,NA,1,0,1,1,1,1
5660,1975,25,White,Female,16,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5661,1975,44,White,Female,12,Not Str Republican,NA,NA,1,NA,1,1,1,NA
5662,1975,60,White,Female,10,"Ind,Near Dem",NA,NA,1,0,0,0,NA,0
5663,1975,37,White,Male,12,Strong Democrat,NA,NA,1,0,1,0,1,0
5664,1975,46,White,Female,13,Independent,NA,NA,1,1,1,1,1,1
5665,1975,26,Black,Male,12,"Ind,Near Dem",NA,NA,1,1,1,1,1,1
5666,1975,24,White,Male,11,"Ind,Near Dem",NA,NA,0,1,1,0,0,1
5667,1975,32,White,Female,8,Not Str Republican,NA,NA,1,0,1,1,1,0
5668,1975,22,White,Female,12,"Ind,Near Rep",NA,NA,0,0,0,0,0,0
5669,1975,65,White,Female,10,Strong Republican,NA,NA,1,0,1,0,NA,NA
5670,1975,25,White,Male,12,Not Str Republican,NA,NA,0,0,1,0,0,0
5671,1975,53,White,Male,7,Strong Democrat,NA,NA,1,0,1,0,1,0
5672,1975,30,White,Female,12,Strong Republican,NA,NA,1,1,1,1,1,1
5673,1975,59,White,Female,17,Strong Republican,NA,NA,1,1,1,1,1,0
5674,1975,38,White,Male,16,Strong Republican,NA,NA,0,0,1,0,0,0
5675,1975,40,White,Male,14,Not Str Democrat,NA,NA,1,1,1,1,1,1
5676,1975,41,White,Female,16,Not Str Republican,NA,NA,1,0,1,0,1,0
5677,1975,28,White,Female,14,Independent,NA,NA,1,1,1,1,1,1
5678,1975,51,White,Female,11,Strong Democrat,NA,NA,1,1,1,1,1,1
5679,1975,38,Other,Female,14,Strong Republican,NA,NA,1,NA,1,NA,1,NA
5680,1975,52,White,Male,12,"Ind,Near Rep",NA,NA,0,0,NA,0,0,0
5681,1975,51,White,Male,10,Strong Democrat,NA,NA,1,NA,1,1,1,1
5682,1975,70,White,Female,10,Independent,NA,NA,1,1,1,1,1,1
5683,1975,62,White,Male,10,Not Str Democrat,NA,NA,0,0,0,1,1,0
5684,1975,53,White,Female,8,Not Str Democrat,NA,NA,1,1,1,1,1,1
5685,1975,52,White,Female,11,Not Str Republican,NA,NA,1,1,1,1,1,1
5686,1975,33,White,Male,13,Independent,NA,NA,1,1,1,1,1,1
5687,1975,85,White,Female,5,Strong Democrat,NA,NA,1,1,1,1,1,1
5688,1975,40,White,Male,10,Independent,NA,NA,0,0,1,0,0,0
5689,1975,70,White,Male,7,Strong Democrat,NA,NA,1,0,1,0,1,0
5690,1975,24,White,Male,18,Strong Democrat,NA,NA,1,1,1,1,1,1
5691,1975,36,Black,Female,11,Strong Democrat,NA,NA,0,0,NA,0,0,0
5692,1975,44,White,Female,12,Not Str Democrat,NA,NA,1,0,1,1,1,0
5693,1975,47,White,Female,11,Not Str Democrat,NA,NA,1,0,1,1,1,0
5694,1975,43,White,Female,13,Independent,NA,NA,1,0,1,0,NA,0
5695,1975,56,White,Male,12,Not Str Democrat,NA,NA,1,0,1,1,1,1
5696,1975,54,White,Male,14,"Ind,Near Dem",NA,NA,NA,NA,NA,NA,NA,NA
5697,1975,32,White,Female,8,Not Str Republican,NA,NA,0,0,1,0,NA,0
5698,1975,51,White,Female,12,"Ind,Near Rep",NA,NA,1,1,1,1,1,1
5699,1975,32,White,Male,11,"Ind,Near Dem",NA,NA,1,0,1,1,1,0
5700,1975,56,White,Female,8,Independent,NA,NA,1,NA,1,1,1,1
5701,1975,41,White,Male,12,Not Str Democrat,NA,NA,1,0,1,0,1,1
5702,1975,45,White,Female,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5703,1975,41,White,Female,3,Strong Democrat,NA,NA,1,1,1,1,1,1
5704,1975,30,White,Male,9,Strong Democrat,NA,NA,1,1,1,1,1,1
5705,1975,56,White,Male,7,Independent,NA,NA,1,1,1,1,1,0
5706,1975,68,White,Male,10,Not Str Republican,NA,NA,1,0,1,0,1,0
5707,1975,53,White,Female,9,Not Str Democrat,NA,NA,1,1,1,1,1,1
5708,1975,84,Black,Female,4,Strong Democrat,NA,NA,NA,0,1,0,1,NA
5709,1975,56,Black,Male,12,Strong Democrat,NA,NA,1,0,1,1,1,NA
5710,1975,51,Black,Female,14,Independent,NA,NA,1,0,1,0,1,NA
5711,1975,25,Black,Male,11,Independent,NA,NA,0,1,NA,NA,1,1
5712,1975,25,White,Male,12,Independent,NA,NA,1,1,1,1,1,1
5713,1975,46,White,Male,15,Not Str Republican,NA,NA,1,1,1,1,1,1
5714,1975,64,White,Female,13,Not Str Republican,NA,NA,1,0,1,0,1,0
5715,1975,47,White,Female,12,Not Str Republican,NA,NA,0,0,1,0,0,0
5716,1975,64,White,Female,8,Not Str Republican,NA,NA,1,0,1,0,1,0
5717,1975,30,White,Male,12,Not Str Democrat,NA,NA,1,1,1,1,1,1
5718,1975,23,White,Female,12,Strong Democrat,NA,NA,1,1,1,1,1,1
